"site","ntbg.accession","ntbg.plant.number","plt.date","gpslatdec","gpslongdec","kpep.georef","founder.georef","X19.survival","X19.vigor","X19.height","X19.diameter","X19.reproduction","X21.date.monitored","X21.survival","X21.vigor","X21.height","X21.diameter","X21.reproduction","comments","canopy.cover","percent.native","understory.depth","species1","species1.percent","species2","species2.percent","species3","species3.percent","species4","species4.percent","species5","species5.percent","aspect","angle","Ageratum.conyzoides","Alyxia.stellata","Andropogon.spp","Andropogon.spp ","Andropogon.spp.","Antidesma.platyphyllum","Asplenium.spp","Bidens.spp","Bidens.valida","Blechnum.appendiculatum","Christella.dentata","Cibotium.glaucum","Clidemia.hirta","Cordyline.fruticosa","Cyanea.fissa","Cyanea.spp","CyclosorusSp","Cyperus.spp","Cyrtandra.spp","Dianella.sandwicensis","Dicranopteris.linearis","Diospyrus.sand","Diplazium.sandwichianum","Diploterygium.pinnatum","Doryopteris.sp","Dryopteris.spp","Dubautia.spp","Dubautia.spp.laxa","Elaphoglossum.spp","Elephantopus.mollis","Freycinetia.arborea","Gahnia.beecheyi","Gahnia.vittensis","Hydrangea.argua","Hydrangea.arguta","Ilex.anomala","Invasive.Grass","invherb","invwood","Ipomea.spp","Kadua.spp","Leptecophylla.tameiameiae","Leucaena.leucocephala","Machaerina.angustifolia","Machaerina.mariscoides","Megathyrsus.maximus","Melastoma.septemnervium","Melinis.minutiflora","Metrosideros.polymorpha","Microlepia.strigosa ","Myrsine.lessertiana","NativeFern","nativeherb","nativewood","Nephrolepis.spp","Odontosoria.chinensis","Oplismenus.hirtellus","Paederia.foetida","Palhinhaea.cernua","Passiflora.spp","Peperomia.spp","Perrottetia.sandwicensis","Phaius.tankervilleae","Phlebotium.aureum","Pipturus.albidus","Pipturus.ruber","Pluchea.spp","Polyscias.oahuensis","Psidium.cattleyanum","Psychotria.mariniana","Psychotria.spp","Rubus.argutus","Sadleria.cyatheoides","Sadleria.spp","Scaevola.gaudichaudiana","Scaevola.procera","Schinus.terebinthifolius","Selaginella.spp","Stachytarphyta.cayennesnsis","Syzygium.sandwicense","Tectaria.gaudichaudii","Vaccinium.calycinum","Viola.wailenalenae","NA"
"BlueHole",20160753,"315","2018-08-15",22.063894,-159.491775,"POLBIS-KA-UPP-Z-0346","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","vegetative","2021-12-16","alive","moderate",45,0.7,"vegetative",NA,20,100,1,"Odontosoria.chinensis",10,"Clidemia.hirta",10,"Machaerina.angustifolia",10,"Cordyline.fruticosa",10,"Invasive.Grass",10,30,"SE",0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"316","2018-08-15",22.063954,-159.491706,"POLBIS-KA-UPP-Z-0367","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","vegetative","2021-12-14","alive","poor",20,0.4,"vegetative","very small, new find",20,100,1,"Clidemia.hirta",20,"Odontosoria.chinensis",20,"Psychotria.spp",20,"Metrosideros.polymorpha",20,"Invasive.Grass",20,30,"SE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"317","2018-08-15",22.06399,-159.491754,"POLBIS-KA-UPP-Z-0348","POLBIS-KA-HUL-C-0001","alive","healthy","41","0.8","vegetative","2021-12-16","alive","moderate",47,0.6,"vegetative",NA,10,100,0.75,"Machaerina.angustifolia",10,"Odontosoria.chinensis",30,"Clidemia.hirta",10,"Metrosideros.polymorpha",10,"Psychotria.spp",10,40,"NW",0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"318","2018-08-15",22.064044,-159.491746,"POLBIS-KA-UPP-Z-0342","POLBIS-KA-HUL-C-0001","alive","moderate","13","0.4","vegetative","2021-12-16","alive","poor",18,0.4,"vegetative","see data sheet for sedge name - rhicuspoen??",70,100,0.5,"Odontosoria.chinensis",50,"Clidemia.hirta",20,"Dubautia.spp",10,"Cyperus.spp",10,"Sadleria.spp",10,40,"NW",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"319","2018-08-15",22.064016,-159.491691,"POLBIS-KA-UPP-Z-0317","POLBIS-KA-HUL-C-0001","alive","moderate","12","0.4","vegetative","2021-12-14","alive","poor",19,0.3,"vegetative","very small",30,100,0.5,"Clidemia.hirta",20,"Odontosoria.chinensis",20,"Sadleria.cyatheoides",20,"Machaerina.mariscoides",20,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160753,"320","2018-08-15",22.063984,-159.49214,"POLBIS-KA-UPP-Z-0588","POLBIS-KA-HUL-C-0001","alive","moderate","17","0.4","vegetative","2021-12-16","alive","poor",16,0.4,"vegetative",NA,30,100,0.6,"Clidemia.hirta",20,"Odontosoria.chinensis",30,"Machaerina.angustifolia",20,"Diospyrus.sand",10,"Invasive.Grass",10,40,"N",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"321","2018-08-15",22.064117,-159.491385,"POLBIS-KA-UPP-Z-0324","POLBIS-KA-HUL-C-0001","alive","moderate","28","0.6","vegetative","2021-12-16","alive","healthy",37,0.7,"vegetative",NA,50,20,1,"Clidemia.hirta",30,"Odontosoria.chinensis",20,"Sadleria.cyatheoides",10,"Metrosideros.polymorpha",10,"Invasive.Grass",10,30,"SE",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"322","2018-08-15",22.064155,-159.491627,"POLBIS-KA-UPP-Z-0315","POLBIS-KA-HUL-C-0001","alive","moderate","32","0.6","vegetative","2021-12-14","alive","moderate",36,0.7,"vegetative","very small",50,100,0.5,"Odontosoria.chinensis",20,"Clidemia.hirta",20,"Machaerina.angustifolia",20,"Invasive.Grass",20,NA,NA,20,"N",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160753,"323","2018-08-15",22.064481,-159.491864,"POLBIS-KA-UPP-Z-0171","POLBIS-KA-HUL-C-0001","alive","moderate","29","0.7","vegetative","2021-12-15","alive","moderate",27,0.7,"vegetative",NA,60,70,0.75,"Clidemia.hirta",40,"Invasive.Grass",20,"Elaphoglossum.spp",20,NA,NA,NA,NA,20,"S",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160753,"324","2018-08-15",22.064415,-159.491151,"POLBIS-KA-UPP-Z-0598","POLBIS-KA-HUL-C-0001","alive","moderate","18","0.5","vegetative","2021-12-15","alive","poor",22,0.4,"vegetative",NA,60,70,1,"Clidemia.hirta",50,"Scaevola.gaudichaudiana",30,"Sadleria.cyatheoides",20,"Psidium.cattleyanum",10,"Nephrolepis.spp",10,40,"SE",0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,20,0,30,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"325","2018-08-15",22.064069,-159.491561,"POLBIS-KA-UPP-Z-0359","POLBIS-KA-HUL-C-0001","alive","moderate","44","0.9","vegetative","2021-12-15","alive","moderate",53,0.7,"vegetative","yellow",30,100,1,"Dicranopteris.linearis",20,"Machaerina.angustifolia",20,"Odontosoria.chinensis",20,"Clidemia.hirta",20,NA,NA,20,"SE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160753,"326","2018-08-15",22.063941,-159.491848,"POLBIS-KA-UPP-Z-0138","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","vegetative","2021-12-15","alive","healthy",31,0.7,"vegetative",NA,30,50,0.5,"Clidemia.hirta",20,"Dicranopteris.linearis",20,"Machaerina.angustifolia",10,"Metrosideros.polymorpha",30,"Psidium.cattleyanum",20,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"327","2018-08-15",22.064718,-159.491335,"POLBIS-KA-UPP-Z-0167","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","vegetative","2022-01-10","alive","healthy",74,1.2,"vegetative","scales and mold",50,20,0.5,"Invasive.Grass",40,"Odontosoria.chinensis",20,"Psychotria.mariniana",10,"Clidemia.hirta",20,"Diplazium.sandwichianum",10,40,"",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160753,"329","2018-08-15",22.064826,-159.491386,"POLBIS-KA-UPP-Z-0110","POLBIS-KA-HUL-C-0001","alive","moderate","21","0.6","vegetative","2022-01-10","alive","moderate",41,0.7,"vegetative","scales, mold",30,50,0.5,"Clidemia.hirta",60,"Invasive.Grass",10,"Peperomia.spp",10,"Christella.dentata",10,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160753,"333","2018-08-15",22.064684,-159.491465,"POLBIS-KA-UPP-Z-0108","POLBIS-KA-HUL-C-0001","not.found","not.found","not.found","not.found","vegetative","2022-01-11","alive","moderate",54,0.9,"vegetative","lots of scale",30,100,0.5,"Elaphoglossum.spp",10,"Microlepia.strigosa ",10,"Christella.dentata",30,"Clidemia.hirta",40,"Psychotria.spp",10,10,"NW",0,0,0,0,0,0,0,0,0,0,30,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160794,"007","2018-08-15",22.063822,-159.491777,"POLBIS-KA-UPP-Z-0410","POLBIS-KA-HUL-D-0001","alive","poor","31","0.9","vegetative","2021-12-13","alive","poor",33,0.9,"vegetative",NA,50,100,1,"Odontosoria.chinensis",20,"Clidemia.hirta",50,"Diplazium.sandwichianum",10,"Machaerina.angustifolia",10,"Invasive.Grass",20,30,"SE",0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160794,"008","2018-08-15",22.064275,-159.491308,"POLBIS-KA-UPP-Z-0606","POLBIS-KA-HUL-D-0001","alive","moderate","29","0.6","vegetative","2021-12-15","alive","poor",31,0.5,"vegetative",NA,30,100,0.5,"Odontosoria.chinensis",40,"Sadleria.cyatheoides",30,"Clidemia.hirta",30,"Metrosideros.polymorpha",30,"Invasive.Grass",10,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160796,"425","2018-08-15",22.0642,-159.491399,"POLBIS-KA-UPP-Z-0043","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","vegetative","2021-12-15","alive","poor",26,0.5,"vegetative",NA,50,100,1,"Odontosoria.chinensis",60,"Clidemia.hirta",30,"Cyanea.fissa",20,"Metrosideros.polymorpha",20,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"444","2018-08-15",22.063819,-159.492086,"POLBIS-KA-UPP-Z-0188","POLBIS-KA-HUL-D-0007","alive","moderate","71","1.4","vegetative","2021-12-16","alive","healthy",83,1.4,"vegetative",NA,0,NA,21,"Invasive.Grass",50,"Odontosoria.chinensis",20,"Dicranopteris.linearis",20,"Perrottetia.sandwicensis",10,"Sadleria.cyatheoides",10,20,"NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160796,"445","2018-08-15",22.064687,-159.491596,"POLBIS-KA-UPP-Z-0207","POLBIS-KA-HUL-D-0007","alive","moderate","44","0.8","vegetative","2021-12-13","alive","poor",56,0.5,"vegetative",NA,50,0,0.5,"Invasive.Grass",40,"Clidemia.hirta",30,"Hydrangea.argua",10,"Psidium.cattleyanum",20,NA,NA,30,"SE",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"446","2018-08-15",22.063935,-159.491735,"POLBIS-KA-UPP-Z-0422","POLBIS-KA-HUL-D-0007","alive","moderate","26","0.7","vegetative","2021-12-13","alive","poor",32,0.9,"vegetative","very small",50,100,1,"Clidemia.hirta",40,"Machaerina.angustifolia",20,"Sadleria.cyatheoides",20,"Odontosoria.chinensis",20,NA,NA,30,"SE",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"447","2018-08-15",22.064022,-159.491707,"POLBIS-KA-UPP-Z-0418","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","vegetative","2021-12-14","alive","poor",13,0.5,"vegetative",NA,50,100,0.5,"Odontosoria.chinensis",20,"Clidemia.hirta",20,"Scaevola.gaudichaudiana",20,"Invasive.Grass",20,NA,NA,40,"NE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"448","2018-08-15",22.064253,-159.492153,"POLBIS-KA-UPP-Z-0613","POLBIS-KA-HUL-D-0007","alive","moderate","26","0.5","vegetative","2021-12-16","alive","poor",32,0.4,"vegetative",NA,80,65,0.5,"Metrosideros.polymorpha",10,"Odontosoria.chinensis",30,"Clidemia.hirta",20,"Machaerina.angustifolia",20,NA,NA,45,"NW",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"449","2018-08-15",22.064223,-159.491685,"POLBIS-KA-UPP-Z-0435","POLBIS-KA-HUL-D-0007","alive","healthy","58","0.9","vegetative","2021-12-13","alive","healthy",62,0.9,"vegetative",NA,80,80,0.5,"Clidemia.hirta",20,"Odontosoria.chinensis",20,"Machaerina.angustifolia",20,NA,NA,NA,NA,40,"N",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"450","2018-08-15",22.064143,-159.49149,"POLBIS-KA-UPP-Z-0426","POLBIS-KA-HUL-D-0007","alive","moderate","32","0.6","vegetative","2021-12-13","alive","poor",37,0.5,"vegetative",NA,40,100,1,"Clidemia.hirta",20,"Sadleria.cyatheoides",20,"Odontosoria.chinensis",20,"Metrosideros.polymorpha",20,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"451","2018-08-15",22.063913,-159.49108,"POLBIS-KA-UPP-Z-0187","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","vegetative","2021-12-15","alive","poor",36,0.6,"vegetative","scale, NEW FIND",60,80,0.75,"Clidemia.hirta",50,"Sadleria.cyatheoides",30,"Polyscias.oahuensis",30,"Invasive.Grass",10,NA,NA,30,"S",0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"453","2018-08-15",22.064177,-159.491462,"POLBIS-KA-UPP-Z-0434","POLBIS-KA-HUL-D-0007","alive","poor","13","0.4","vegetative","2021-12-15","alive","poor",16,0.4,"vegetative",NA,60,100,1,"Odontosoria.chinensis",40,"Clidemia.hirta",30,"Psychotria.spp",20,"Invasive.Grass",10,NA,NA,30,"NE",0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"454","2018-08-15",22.063914,-159.491788,"POLBIS-KA-UPP-Z-0191","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","vegetative","2021-12-15","alive","moderate",39,0.9,"vegetative",NA,40,100,1,"Dicranopteris.linearis",20,"Odontosoria.chinensis",20,"Clidemia.hirta",20,NA,NA,NA,NA,30,"SE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"455","2018-08-15",22.064744,-159.49141,"POLBIS-KA-UPP-Z-0194","POLBIS-KA-HUL-D-0007","alive","healthy","49","1.2","vegetative","2022-01-10","alive","healthy",94,0.9,"vegetative",NA,20,100,1,"Invasive.Grass",50,"Pipturus.ruber",10,"Christella.dentata",10,"Clidemia.hirta",30,"Metrosideros.polymorpha",10,30,"SE",0,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160796,"456","2018-08-15",22.064772,-159.491389,"POLBIS-KA-UPP-Z-0201","POLBIS-KA-HUL-D-0007","alive","moderate","42","1","vegetative","2022-01-10","alive","healthy",42,1.1,"vegetative","scale, black mold",20,100,1,"Invasive.Grass",50,"Cyrtandra.spp",10,"Diplazium.sandwichianum",10,"Diplazium.sandwichianum",10,"Clidemia.hirta",20,40,"SE",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160796,"457","2018-08-15",22.064745,-159.491334,"POLBIS-KA-UPP-Z-0199","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","vegetative","2022-01-10","alive","healthy",73,1.6,"vegetative","scales, yellow",30,10,0.75,"Invasive.Grass",40,"Psidium.cattleyanum",20,"Clidemia.hirta",20,"Odontosoria.chinensis",10,NA,NA,40,"S",0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"458","2018-08-15",22.064848,-159.491599,"POLBIS-KA-UPP-Z-0210","POLBIS-KA-HUL-D-0007","alive","moderate","30","0.6","vegetative","2022-01-10","alive","poor",32,0.9,"vegetative",NA,40,100,0.5,"Invasive.Grass",20,"Psychotria.spp",10,"Metrosideros.polymorpha",20,"Christella.dentata",10,"Diplazium.sandwichianum",10,30,"N",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"BlueHole",20160796,"459","2018-08-15",22.064857,-159.491304,"POLBIS-KA-UPP-Z-0204","POLBIS-KA-HUL-D-0007","not.found","not.found","not.found","not.found","vegetative","2022-01-10","alive","moderate",39,0.6,"vegetative","scale",30,20,0.5,"Invasive.Grass",30,"Clidemia.hirta",40,"Metrosideros.polymorpha",20,"Sadleria.cyatheoides",10,NA,NA,10,"E",0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,NA
"BlueHole",20160796,"460","2018-08-15",22.064545,-159.491798,"POLBIS-KA-UPP-Z-0212","POLBIS-KA-HUL-D-0007","alive","moderate","65","1.4","vegetative","2022-01-11","alive","healthy",78,1.6,"vegetative","lots of scale, black mold",70,100,0.5,"Diplazium.sandwichianum",40,"Invasive.Grass",40,"Cyrtandra.spp",10,"Selaginella.spp",10,NA,NA,10,"SE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,NA
"BlueHole",20160796,"461","2018-08-15",22.064518,-159.49172,"POLBIS-KA-UPP-Z-0220","POLBIS-KA-HUL-D-0007","alive","moderate","54","1","vegetative","2022-01-11","alive","healthy",70,1.1,"vegetative","scale, black mold",80,50,0.5,"Diplazium.sandwichianum",10,"Christella.dentata",10,"Clidemia.hirta",40,"Antidesma.platyphyllum",40,NA,NA,40,"SE",0,0,0,0,0,40,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
